"id","year","Y","VA","K","L","M","I","naics3"
10104,1981,130527904.152878,41836113.0284136,1522148.4460202,1198,88561158.7601327,3.20842028048872,"326"
10104,1982,89807309.2546409,25604078.4128703,3208420.28048872,871,65588463.9781856,1.0763888962403,"326"
10104,1983,70089625.6404853,28946004.5909476,1076388.8962403,1067,42569423.3069635,5.49580698145036,"326"
10104,1984,94833094.0516606,39310471.981054,5495806.98145036,1153,56966219.2043977,1.10841328495697,"326"
10104,1985,88021726.5237982,35222825.0991053,1108413.28495697,1050,54213960.6340296,2.79190120204887,"326"
10104,1986,88734473.3330912,37230312.3248721,2791901.20204887,1129,55037951.3788974,3.89471144792494,"326"
10104,1987,96046110.4102832,35221952.8404915,3894711.44792494,1177,63789004.7799826,0.953428910043131,"326"
10115,1978,48053035.0835195,16374285.1445139,3870787.67880027,375,29271317.8998506,2.20292458339304,"339"
10115,1979,48919697.5113431,17803522.3847882,5912652.91439154,430,28241491.6609467,1.03350246512776,"339"
10115,1980,52209262.7119565,18788756.2463929,1033502.46512776,491,31759959.7785531,1.80114329451768,"339"
10115,1981,59296788.4746153,21932740.955005,1801143.29451768,547,34418557.3580313,2.19823428173313,"339"
10115,1982,74691685.8902575,26362883.0269105,2198234.28173312,598,45093057.1173674,3.44301859072715,"339"
10115,1983,93057927.8942047,31530849.149364,3443018.59072715,684,57475408.6856579,2.65080144769711,"339"
10115,1984,110210675.785358,37074847.2672939,2650801.44769711,738,67969799.8139514,5.03421826607188,"339"
10115,1985,132151747.699806,47481301.2344515,5034218.26607188,890,79119460.4662431,7.63697863785117,"339"
10115,1986,155513043.049446,57618032.9857872,7636978.63785117,1008,93828061.3081798,5.78145062775923,"339"
10115,1987,186435961.394003,69826629.2617682,5781450.62775923,1180,110209119.999406,4.34223954618498,"339"
10115,1988,217802586.679323,81039113.9575209,4342239.54618498,1408,125885924.795781,8.28564338435479,"339"
10115,1989,266030625.751493,89746007.3792657,8285643.38435479,1565,161892005.918838,7.22825175447779,"339"
10115,1990,320740510.539944,104136287.873368,7228251.75447779,1913,202177334.384332,11.9044624887425,"339"
10115,1991,406835152.690874,145981128.111837,11904462.4887425,2448,251407205.721188,16.3195305666542,"339"
10115,1992,520974404.983631,182047327.390855,16319530.5666542,2906,333355587.834145,31.2095620621633,"339"
10115,1993,596357523.21985,218104514.72953,31209562.0621633,3228,377182613.728202,19.8586664955902,"339"
10115,1994,716662552.621348,282211511.784303,19858666.4955902,4221,429757775.236045,28.5428038708336,"339"
10115,1995,897712447.495581,337546259.656489,28542803.8708336,4629,538820778.273385,35.2016275132366,"339"
10115,1996,920910727.075019,334012931.327133,35201627.5132366,5274,577396874.561302,26.4082490862089,"339"
10115,1997,980135000,395149498.213164,26408249.0862089,5691,584985501.786836,35.213,"339"
10115,1998,1093548317.20144,557164032.596786,35213000,10974,553436306.063763,52.3409797462722,"339"
10115,1999,2061777178.96822,807518128.08192,52340979.7462722,10925,1321101812.8573,79.1345741368043,"339"
10115,2000,2223168113.52595,995312821.104796,79134574.1368043,12084,1282388597.80487,84.3443798725298,"339"
10115,2001,2487462147.67555,1058385254.87912,84344379.8725298,12839,1538185906.23859,171.300093268144,"339"
10115,2002,2841578852.45584,1195616661.40285,171300093.268144,14045,1803588268.27343,148.590263009563,"339"
10115,2003,3376822172.31161,1371458848.66347,148590263.009563,14762,2185432937.32765,154.862909750825,"339"
10115,2004,3912460828.60086,1591961039.20909,154862909.750825,15891,2433197794.20746,198.040335143673,"339"
10115,2005,4330703405.29436,1774089080.83519,198040335.143673,17265,2621877178.91256,279.155786166,"339"
10115,2006,4653648064.22626,1929186674.09257,279155786.166,18806,2755297663.63561,221.261446162959,"339"
10115,2007,5026246026.38628,1950998221.31737,221261446.162959,16026,3090998348.07596,188.595829429134,"339"
10115,2008,5435436897.83463,2173512951.73517,188595829.429134,17594,3236935451.34902,152.755903997305,"339"
10115,2009,5345338942.90409,2228757373.72812,152755903.997305,18582,3227124391.01036,129.668340446133,"339"
10115,2010,5682678296.5987,2497785256.71397,129668340.446133,20036,3156002575.62847,180.445911811808,"339"
10115,2011,6155803283.75713,2607764674.81216,180445911.811808,21241,3311918536.75532,220.129870790168,"339"
10116,1974,23033648.6694799,10446406.6221883,2543352.59756945,218,12342278.5232964,0.540395213648478,"322"
10116,1975,29736227.6564889,11161432.9800248,2981455.53734966,250,17918131.1226929,2.10562890088245,"322"
10116,1976,37873434.6806,11406108.7571475,2105628.90088245,279,25194099.8844215,2.37512189014188,"322"
10116,1977,36035668.4795911,9753853.59274194,2375121.89014188,243,24924211.0459333,0.97648466554091,"322"
10116,1978,38461068.1714883,12046108.7761361,976484.66554091,269,25097664.5604186,0.196624001785287,"322"
10116,1979,38527574.0886869,11940913.7462888,196624.001785287,268,25173325.1751052,2.68290605646497,"322"
10116,1980,43971380.5096567,12125984.0275197,2682906.05646497,269,29817454.4763258,1.32127955780962,"322"
10116,1981,46624917.2721078,13340756.6899244,1321279.55780962,264,31117641.3603554,1.02074042368814,"322"
10116,1982,46415230.0583673,13326087.3571352,1020740.42368814,252,31269398.0056236,0.399269135805656,"322"
10116,1983,54630513.4426424,13925092.2850754,399269.135805656,259,38309355.1686844,3.83539647079561,"322"
10116,1984,57184242.6307807,12424555.9706365,3835396.47079561,262,42482308.1293952,3.2535183019216,"322"
10116,1985,58556994.2529353,14624408.6813134,3253518.3019216,251,42050615.6941869,1.02564102427656,"322"
10116,1986,63069060.6221002,16591077.9201319,1025641.02427656,287,45625062.7398284,2.12171686243286,"322"
10116,1987,77138816.3862594,17510521.433115,2121716.86243286,299,58129551.1760509,4.56338380583267,"322"
10116,1988,79139246.1535276,19705708.0649402,4563383.80583267,310,57239625.9835957,1.27636754531403,"322"
10116,1989,100142673.919505,21253768.0023443,1276367.54531403,350,77574593.8632888,8.14004636592927,"322"
10116,1990,122206150.44288,25329227.6196033,8140046.36592927,444,95803214.6408973,11.5131578632103,"322"
10116,1991,140131600.273525,31167977.0820408,11513157.8632103,506,108805872.553429,10.2096765689594,"322"
10124,1971,44785502.4418777,27001631.1587814,8097366.00998578,508,17916973.6255727,1.60594941742933,"332"
10124,1972,52305246.5222402,33557811.3928511,9376986.90643153,585,18845173.8742939,3.47045111345848,"332"
10124,1973,60728915.3036757,40188291.7694091,3470451.11345848,684,20505057.8490524,3.60859434764002,"332"
10124,1974,58127942.8608079,35463675.3524607,3608594.34764002,773,21641336.7432544,5.82026091650164,"332"
10124,1975,76865202.3908614,47104039.2065733,5820260.91650164,927,28458359.2589993,3.8028938477078,"332"
10124,1976,99334654.5923273,60883562.129162,3802893.8477078,1107,36099152.7240122,4.63153738302128,"332"
10124,1977,98314640.0441509,61011094.2632881,4631537.38302128,1172,34650072.7317012,4.06859081345992,"332"
10124,1978,113408780.326617,63563030.1582775,4068590.81345992,1222,46329244.7597164,2.67147029128184,"332"
10124,1979,118049838.522063,63225511.0824326,2671470.29128184,1299,50584885.8510178,3.28790103712301,"332"
10124,1980,124575946.944171,66064503.5698912,3287901.03712301,1415,53631782.9345299,7.38651180164275,"332"
10124,1981,137012181.692932,77157395.9435547,7386511.80164275,1514,54489986.921882,3.78152871246325,"332"
10124,1982,142361168.444048,79074367.7191157,3781528.71246325,1488,58246987.5358694,4.48317398158538,"332"
10124,1983,117939266.237791,69808325.5545918,4483173.98158538,1386,43998324.1393364,3.09210104244114,"332"
10124,1984,118419687.604068,59027450.3827322,3092101.04244114,1211,54336509.5599049,3.86454899102851,"332"
10124,1985,122874144.560478,68251267.303415,3864548.99102851,1374,50439408.7366718,4.0745365028307,"332"
10124,1986,113053918.104763,56483391.2935711,4074536.5028307,1147,53906621.7223856,3.22105941799374,"332"
10124,1987,120727272.926117,64796611.0443852,3221059.41799374,1228,52667099.017237,6.38581481031276,"332"
10124,1988,137091102.309284,75788930.3808779,6385814.81031276,1405,56569207.0871469,5.94136987638322,"332"
10124,1989,155624590.376511,88557206.1855458,5941369.87638322,1553,62466245.6481333,9.06117572313065,"332"
10124,1990,153681782.482132,85858831.2605907,9061175.72313065,1578,64399780.1788866,7.59057200955795,"332"
10124,1991,152045679.10413,81115160.0257779,7590572.00955795,1410,69267022.021751,3.1400424821639,"332"
10124,1992,172131242.309424,97620721.410376,3140042.4821639,1549,73737009.4020266,3.59383399628819,"332"
10124,1993,211926933.8716,123958117.08423,3593833.99628819,1719,87608626.4005698,7.51307245933523,"332"
10124,1994,210380848.19862,130864649.054659,7513072.45933523,1905,77997053.4098868,12.5867978938813,"332"
10124,1995,198697949.346178,117380208.614716,12586797.8938813,1937,78121747.9673497,15.5900050088447,"332"
10124,1996,226593785.448929,136571527.347002,15590005.0088447,2094,89115831.3222935,7.57707066219519,"332"
10124,1997,209383000,129119900.585157,7577070.66219519,1978,80263099.4148435,4.511,"332"
10124,1998,209427283.063799,127312922.285468,4511000,2130,84735902.8832848,6.05718127153311,"332"
10124,1999,237250046.888963,134544321.441462,6057181.27153311,1952,109383619.759433,4.63829228820574,"332"
10124,2000,196987182.991516,117083041.906668,4638292.28820574,1814,83992004.0688433,7.2379503032834,"332"
10124,2001,168802693.690567,87904890.660893,7237950.3032834,1547,87038392.1003961,3.74848865059766,"332"
10124,2002,155532100.573858,81266743.0014187,3748488.65059766,1418,80359698.9300179,3.30471110882906,"332"
10124,2003,141220520.633699,71121538.469653,3304711.10882906,1251,74907185.3398068,4.18888347342508,"332"
10124,2004,131063733.077664,65301153.6595628,4188883.47342508,1291,67319566.2918717,7.15636231576685,"332"
10124,2005,131876667.211507,56029921.5562701,7156362.31576685,1250,76951080.7041454,4.46352930010892,"332"
10124,2006,137661102.618445,46394495.5600651,4463529.30010892,1108,89852524.5122179,3.85428092607243,"332"
10124,2007,123988483.55196,55727095.1672542,3854280.92607243,1154,66878710.3750923,4.3395297182426,"332"
10124,2008,133988684.904358,56221839.3038234,4339529.7182426,1145,76955563.7676255,8.97733576662351,"332"
10124,2009,198588429.016855,82656673.4422119,8977335.76662352,1145,126420563.954465,13.0008532541577,"332"
10124,2010,185264608.400849,86821802.4253819,13000853.2541577,1164,95647518.6482257,18.2451303902936,"332"
10124,2011,230349457.18819,114604680.825092,18245130.3902936,1524,103107624.90425,20.3703584181059,"332"
10127,1968,92030954.9349957,24363454.8142298,7460047.71715676,860,80843510.8154581,2.43454611006574,"316"
10127,1969,115979852.669546,35335584.7732206,9608064.44587635,1200,95617308.6517256,5.43774320579524,"316"
10127,1970,125375330.628999,38478925.7024406,5437743.20579524,1340,104936752.507816,15.3521123835518,"316"
10127,1971,159040663.756775,53123417.5939592,15352112.3835518,1900,127803393.926522,8.25746592987099,"316"
10127,1972,173013809.737511,71592573.9952813,8257465.92987099,2900,118116880.176737,9.46633138756948,"316"
10127,1973,179424460.90428,55087235.0840681,9466331.38756949,2500,136932788.982287,7.74857759070938,"316"
10127,1974,172133364.367302,50418096.2612967,7748577.59070938,1900,126992563.892069,2.47351565311004,"316"
10127,1975,151414940.975519,44990115.4473016,2473515.65311004,1630,109587222.621674,1.1486341175731,"316"
10127,1976,146446856.102814,48933145.159558,1148634.1175731,1670,98002661.3598182,1.92758898291335,"316"
10127,1977,126040807.189632,41638016.6424512,1927588.98291335,1750,85139781.0729881,3.50018673587262,"316"
10127,1978,140378787.847094,43802751.8396908,3500186.73587262,1900,96704243.4693323,6.71135081503072,"316"
10127,1979,137114637.326872,44919958.8557007,6711350.81503072,2010,89980140.3242076,3.42315053466754,"316"
10127,1980,148353498.773454,52682428.5986802,3423150.53466754,2060,95204453.0852305,3.712505421682,"316"
10127,1981,167913917.532912,65165860.1604726,3712505.421682,2400,102118060.10732,3.4730697854946,"316"
10127,1982,171456104.830113,59897452.894935,3473069.7854946,2300,111527268.760283,2.69937871616009,"316"
10127,1983,153675074.252382,47416294.971538,2699378.71616009,2200,106156381.03203,2.39206827466703,"316"
10127,1984,127772623.019203,22563269.7510494,2392068.27466703,1100,103159022.729486,2.91407226115374,"316"
10127,1985,109747909.876096,11885603.4941457,2914072.26115374,900,98337553.182634,2.0841063753519,"316"
10127,1986,96123230.1675448,19155748.9899843,2084106.3753519,600,78012423.3000923,0.671757548246248,"316"
10127,1987,88127312.3859995,21712130.8572995,671757.548246248,800,65790231.4543679,1.00230947268541,"316"
10127,1988,88773945.996462,22537828.8282173,1002309.47268541,1100,64644949.1699473,3.04973236331604,"316"
10127,1989,97114866.7967999,27109408.1723721,3049732.36331604,1300,68932726.8060136,0.497490729367528,"316"
10127,1990,67444890.9304902,27256220.2637712,497490.729367528,1150,39451814.398511,1.02539682669034,"316"
10127,1991,56915978.8023648,18290707.7564517,1025396.82669034,1250,38947078.2433258,0.583661616117457,"316"
10127,1992,61743295.2290954,13842519.5081595,583661.616117457,500,49001163.8483881,0.404487442538739,"316"
10127,1993,32612764.2446531,484031.076214557,404487.442538739,200,32654026.8251442,0.567173312387942,"316"
10127,1994,28760278.6263665,808495.889847523,567173.312387942,370,27940149.8132643,0.0170768458347565,"316"
10152,1983,3446830.4743916,2198917.36602399,5691921.6688663,60,1118177.36135003,4.46822217808766,"325"
10152,1984,7158926.69175842,4487241.02101986,9705965.8239095,84,2417836.93548301,0.507159145892203,"325"
10152,1985,8666336.09551164,5048973.29580767,507159.145892203,80,3317328.97198302,0.821855561466884,"325"
10152,1986,12219316.5830853,8084475.87649821,821855.561466884,134,3962653.51651793,6.23844176715435,"325"
10152,1987,14637190.1457121,7679661.4483095,6238441.76715435,132,6632950.0081202,3.32032186880045,"325"
10152,1988,43620397.5551361,28788527.860021,3320321.86880045,621,14333562.6534362,2.06803412070557,"325"
10152,1989,67365628.1215407,30128630.7552568,2068034.12070557,605,36199710.2093363,1.09105226472479,"325"
10152,1990,70860489.3040276,30678067.3325824,1091052.26472479,606,38693796.9937621,0.939511920897872,"325"
10152,1991,65990679.2369747,29988902.4416769,939511.920897872,549,35385412.211474,1.27225535429162,"325"
10152,1992,69544842.2079628,32126142.9872279,1272255.35429162,533,37022604.9258607,1.83069750591168,"325"
10152,1993,73687072.2101677,36935821.6541567,1830697.50591168,581,36702433.03549,4.50144300163659,"325"
10152,1994,78299719.6949724,40249411.5697338,4501443.00163659,624,38223707.4143976,9.06118355014211,"325"
10152,1995,86319583.4760939,41740895.203116,9061183.55014211,696,45001210.6334093,8.23411479892943,"325"
10152,1996,80668996.0838798,41253935.8507429,8234114.79892943,705,39422006.8938383,4.3853116517503,"325"
10152,1997,66716000,35107783.6277095,4385311.6517503,454,31608216.3722905,3.958,"325"
10160,1961,694055562.748476,418374100.355289,145343288.880219,10800,270156450.545345,16.3672127874204,"333"
10160,1962,761549839.957082,507406794.750391,157195974.723601,13000,249605938.704556,21.6740387552969,"333"
10160,1963,822516610.450481,535680434.172587,21674038.7552969,13400,282496455.154029,33.1036787581891,"333"
10160,1964,966032258.960037,571810727.271083,33103678.7581891,13400,388191756.090714,49.7771660239212,"333"
10160,1965,1262763544.60266,806703016.928944,49777166.0239212,20000,450273728.379394,95.641879363372,"333"
10160,1966,1384110472.06296,805958396.812665,95641879.363372,20000,569794036.006336,57.2067320350436,"333"
10160,1967,1288800062.9807,786476220.753162,57206732.0350436,20000,501015189.400205,23.7040132263788,"333"
10160,1968,1398764856.21682,821972002.483554,23704013.2263788,20000,575116263.067515,26.0132435995464,"333"
